timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B,000D6F0002792D8A,000D6F0002793AA7
1391194790.6220059,346.79974164195573,44.946979436118006,0.0,276.53003079082026,0.0,NULL,63.297439709507174,0.0,0.0
1391194791.7147689,374.6092757519944,44.946979436118006,0.0,257.25326041563289,0.0,NULL,63.297439709507174,0.0,NULL
1391194792.8210821,314.71014665999627,44.946979436118006,0.0,177.99924110782575,0.0,NULL,63.297439709507174,0.0,NULL
1391194793.970403,301.87380736456112,44.946979436118006,0.0,218.69827067937686,0.0,NULL,63.297439709507174,0.0,NULL
1391194795.057138,263.36307072630819,44.946979436118006,0.0,188.70972074937777,NULL,NULL,65.40502580546891,0.0,NULL
1391194796.2553411,254.80477913500343,47.080142471468541,0.0,148.00910504513359,NULL,0.0,65.40502580546891,0.0,NULL
1391194797.4184189,252.66518634421493,44.946979436118006,0.0,150.15129637992177,NULL,0.0,65.40502580546891,0.0,NULL
1391194798.4931121,252.66518634421493,44.946979436118006,0.0,160.86216361028977,NULL,0.0,63.297439709507174,0.0,NULL
1391194799.5526481,269.78170586934493,44.946979436118006,0.0,167.28861239365219,NULL,0.0,63.297439709507174,0.0,0.0
1391194800.6195929,256.94436396860704,44.946979436118006,0.0,145.86690774744054,NULL,0.0,63.297439709507174,0.0,0.0
1391194801.6489761,250.52558559624143,44.946979436118006,0.0,152.2934817518051,NULL,0.0,63.297439709507174,0.0,0.0
1391194802.4703529,263.36307072630819,44.946979436118006,0.0,190.85179878897358,0.0,0.0,63.297439709507174,0.0,0.0
1391194803.3184659,284.75824270162423,47.080142471468541,0.0,160.86216361028977,0.0,0.0,63.297439709507174,0.0,0.0
1391194804.3334489,261.22350976425946,44.946979436118006,0.0,184.42554678147152,0.0,0.0,63.297439709507174,0.0,0.0
1391194805.314949,308.29201281961093,44.946979436118006,0.0,210.13023281461722,0.0,0.0,63.297439709507174,0.0,0.0
1391194806.3322229,289.03718161046805,44.946979436118006,0.0,169.43075006229662,0.0,0.0,63.297439709507174,0.0,0.0
1391194807.7022481,274.06075617877798,44.946979436118006,0.0,175.85712729080075,0.0,NULL,63.297439709507174,0.0,0.0
1391194808.800647,291.17663912911263,44.946979436118006,0.0,222.98225383432754,0.0,NULL,65.40502580546891,0.0,NULL
1391194809.826746,323.26754704658748,44.946979436118006,0.0,186.56763674687707,0.0,NULL,67.512603785103991,0.0,NULL
1391194810.8513601,269.78170586934493,44.946979436118006,0.0,182.28345085316113,NULL,NULL,38.005773484487406,0.0,NULL
1391194812.0892899,254.80477913500343,44.946979436118006,0.0,182.28345085316113,NULL,NULL,35.898081876279178,0.0,NULL
1391194813.310051,256.94436396860704,47.080142471468541,0.0,184.42554678147152,NULL,NULL,33.790382151744296,0.0,NULL
1391194814.3130651,250.52558559624143,44.946979436118006,0.0,186.56763674687707,NULL,NULL,33.790382151744296,0.0,NULL
1391194815.3457739,241.96710303249804,44.946979436118006,0.0,167.28861239365219,NULL,0.0,33.790382151744296,0.0,NULL
1391194816.412643,233.40849315379558,44.946979436118006,0.0,169.43075006229662,NULL,0.0,33.790382151744296,0.0,0.0
1391194817.4879279,222.71005176875633,44.946979436118006,0.0,154.43566116078355,NULL,0.0,31.682674310882771,0.0,0.0
1391194818.2982349,259.08394084502572,44.946979436118006,0.0,212.27225122516441,0.0,0.0,33.790382151744296,0.0,0.0
1391194819.163168,295.45553029484682,44.946979436118006,0.0,225.1242364674456,0.0,0.0,33.790382151744296,0.0,0.0
1391194820.1568561,295.45553029484682,44.946979436118006,0.0,225.1242364674456,0.0,0.0,33.790382151744296,0.0,0.0
1391194821.1662021,295.45553029484682,44.946979436118006,0.0,218.69827067937686,0.0,0.0,31.682674310882771,0.0,0.0
1391194822.1568699,284.75824270162423,44.946979436118006,0.0,192.99387086566452,0.0,0.0,33.790382151744296,0.0,0.0
1391194823.157063,254.80477913500343,44.946979436118006,0.0,195.13593697945063,0.0,0.0,31.682674310882771,0.0,0.0
1391194824.514751,269.78170586934493,44.946979436118006,0.0,201.56209954337976,0.0,0.0,33.790382151744296,0.0,NULL
1391194825.5614741,274.06075617877798,44.946979436118006,0.0,190.85179878897358,0.0,0.0,31.682674310882771,0.0,NULL
1391194826.606168,252.66518634421493,44.946979436118006,0.0,180.14134896194585,0.0,0.0,33.790382151744296,0.0,NULL
1391194827.610131,259.08394084502572,44.946979436118006,0.0,195.13593697945063,0.0,0.0,31.682674310882771,0.0,NULL
1391194828.6452119,256.94436396860704,44.946979436118006,0.0,182.28345085316113,0.0,NULL,31.682674310882771,0.0,NULL
1391194829.6489439,256.94436396860704,42.813807778596065,0.0,207.98820844116514,NULL,NULL,31.682674310882771,0.0,NULL
1391194830.9464259,282.61876131142481,44.946979436118006,0.0,205.84617810480822,NULL,NULL,35.898081876279178,0.0,NULL
1391194832.159734,280.47927196404055,44.946979436118006,0.0,220.84026523830462,NULL,NULL,35.898081876279178,0.0,0.0
1391194833.4122469,299.73438963184128,44.946979436118006,0.0,227.26621313765878,NULL,NULL,31.682674310882771,0.0,0.0
1391194834.531199,276.20026939771708,44.946979436118006,0.0,218.69827067937686,NULL,NULL,31.682674310882771,0.0,0.0
1391194835.65291,276.20026939771708,44.946979436118006,0.0,235.83406018946286,NULL,0.0,31.682674310882771,0.0,0.0
1391194836.450563,327.54619949677351,44.946979436118006,0.0,265.82077354476479,0.0,0.0,33.790382151744296,0.0,0.0
1391194837.3304181,321.12820888571707,44.946979436118006,0.0,229.40818384496708,0.0,0.0,29.574958353694587,0.0,0.0
1391194838.7108271,299.73438963184128,44.946979436118006,0.0,227.26621313765878,0.0,0.0,33.790382151744296,0.0,NULL
1391194839.744422,291.17663912911263,44.946979436118006,0.0,225.1242364674456,0.0,0.0,29.574958353694587,0.0,NULL
1391194840.789279,295.45553029484682,42.813807778596065,0.0,225.1242364674456,0.0,0.0,33.790382151744296,0.0,NULL
1391194841.8364339,297.5949639419365,44.946979436118006,0.0,233.69210737086914,0.0,0.0,31.682674310882771,0.0,NULL
1391194842.838429,304.013217140096,44.946979436118006,0.0,233.69210737086914,0.0,0.0,33.790382151744296,0.0,NULL
1391194843.8678751,301.87380736456112,44.946979436118006,0.0,244.40181183478921,0.0,0.0,31.682674310882771,0.0,NULL
1391194844.8691809,327.54619949677351,44.946979436118006,0.0,237.97600704515176,0.0,0.0,31.682674310882771,0.0,NULL
1391194845.753674,297.5949639419365,44.946979436118006,0.0,237.97600704515176,0.0,0.0,31.682674310882771,0.0,0.0
1391194846.5293829,310.43139872359097,44.946979436118006,0.0,237.97600704515176,0.0,0.0,33.790382151744296,0.0,0.0
1391194847.996742,301.87380736456112,44.946979436118006,0.0,227.26621313765878,NULL,0.0,29.574958353694587,0.0,0.0
1391194849.180306,314.71014665999627,44.946979436118006,0.0,237.97600704515176,NULL,NULL,31.682674310882771,0.0,0.0
1391194850.296993,327.54619949677351,44.946979436118006,0.0,250.82756295828295,NULL,NULL,33.790382151744296,0.0,0.0
1391194851.430316,325.40687725027294,44.946979436118006,0.0,257.25326041563289,NULL,NULL,29.574958353694587,0.0,0.0
1391194852.6676209,308.29201281961093,44.946979436118006,0.0,210.13023281461722,NULL,NULL,33.790382151744296,0.0,NULL
1391194853.706202,271.92123500265393,44.946979436118006,0.0,207.98820844116514,NULL,NULL,29.574958353694587,0.0,NULL
1391194854.9635041,282.61876131142481,44.946979436118006,0.0,218.69827067937686,NULL,NULL,33.790382151744296,0.0,NULL
1391194855.972316,331.82482011821969,44.946979436118006,0.0,252.96946807363778,0.0,NULL,33.790382151744296,0.0,NULL
1391194857.010062,331.82482011821969,44.946979436118006,0.0,261.53702890600857,0.0,0.0,31.682674310882771,0.0,NULL
1391194858.018599,280.47927196404055,44.946979436118006,0.0,227.26621313765878,0.0,0.0,31.682674310882771,0.0,NULL
1391194859.0198081,276.20026939771708,44.946979436118006,0.0,207.98820844116514,0.0,0.0,31.682674310882771,0.0,NULL
1391194859.7583859,278.33977465947129,44.946979436118006,0.0,207.98820844116514,0.0,0.0,33.790382151744296,0.0,0.0
1391194860.692163,278.33977465947129,44.946979436118006,0.0,207.98820844116514,0.0,0.0,31.682674310882771,0.0,0.0
1391194861.684099,278.33977465947129,44.946979436118006,0.0,207.98820844116514,0.0,0.0,31.682674310882771,0.0,0.0
1391194862.689889,336.10340891092608,44.946979436118006,0.0,246.54373483885863,0.0,0.0,31.682674310882771,0.0,0.0
1391194863.6750939,327.54619949677351,44.946979436118006,0.0,259.39514764227317,0.0,0.0,31.682674310882771,0.0,0.0
1391194864.7460229,336.10340891092608,44.946979436118006,0.0,265.82077354476479,0.0,0.0,31.682674310882771,0.0,0.0
1391194865.7877369,306.15261895844594,44.946979436118006,0.0,255.11136722608779,0.0,0.0,31.682674310882771,0.0,0.0
1391194866.6957009,276.20026939771708,44.946979436118006,0.0,207.98820844116514,0.0,0.0,31.682674310882771,0.0,0.0
1391194867.7153051,276.20026939771708,44.946979436118006,0.0,207.98820844116514,0.0,0.0,31.682674310882771,0.0,0.0
1391194869.130928,278.33977465947129,44.946979436118006,0.0,207.98820844116514,NULL,0.0,31.682674310882771,0.0,0.0
1391194870.165771,280.47927196404055,47.080142471468541,0.0,210.13023281461722,NULL,0.0,33.790382151744296,0.0,NULL
1391194871.409688,278.33977465947129,44.946979436118006,0.0,210.13023281461722,NULL,NULL,31.682674310882771,0.0,NULL
1391194872.48226,301.87380736456112,44.946979436118006,0.0,261.53702890600857,NULL,NULL,31.682674310882771,0.0,NULL
1391194873.704495,333.96411849316536,44.946979436118006,0.0,270.10449433190161,NULL,NULL,31.682674310882771,0.0,NULL
1391194874.927897,338.24269137150191,44.946979436118006,0.0,272.24634578111267,NULL,NULL,33.790382151744296,0.0,NULL
1391194876.168169,342.52123242109866,44.946979436118006,0.0,272.24634578111267,NULL,NULL,31.682674310882771,0.0,NULL
1391194877.17362,252.66518634421493,44.946979436118006,0.0,188.70972074937777,0.0,NULL,31.682674310882771,0.0,NULL
1391194878.1854229,310.43139872359097,44.946979436118006,0.0,212.27225122516441,0.0,NULL,31.682674310882771,0.0,0.0
1391194878.8679049,342.52123242109866,44.946979436118006,0.0,272.24634578111267,0.0,0.0,31.682674310882771,0.0,0.0
1391194879.8596749,342.52123242109866,44.946979436118006,0.0,272.24634578111267,0.0,0.0,33.790382151744296,0.0,0.0
1391194880.8410871,340.38196587489278,44.946979436118006,0.0,272.24634578111267,0.0,0.0,31.682674310882771,0.0,0.0
1391194881.8285379,340.38196587489278,44.946979436118006,0.0,270.10449433190161,0.0,0.0,31.682674310882771,0.0,0.0
1391194882.8666179,340.38196587489278,44.946979436118006,0.0,270.10449433190161,0.0,0.0,31.682674310882771,0.0,0.0
1391194883.853374,340.38196587489278,44.946979436118006,0.0,272.24634578111267,0.0,0.0,31.682674310882771,0.0,0.0
1391194885.2323339,340.38196587489278,44.946979436118006,0.0,267.96263691978561,0.0,0.0,31.682674310882771,0.0,NULL
1391194886.267813,310.43139872359097,44.946979436118006,0.0,259.39514764227317,0.0,0.0,31.682674310882771,0.0,NULL
1391194887.2894011,306.15261895844594,44.946979436118006,0.0,229.40818384496708,0.0,0.0,31.682674310882771,0.0,NULL
1391194888.3375959,312.57077667038607,44.946979436118006,0.0,242.25988286781492,0.0,0.0,33.790382151744296,0.0,NULL
1391194889.3648479,310.43139872359097,44.946979436118006,0.0,242.25988286781492,0.0,0.0,29.574958353694587,0.0,NULL
1391194890.3888681,312.57077667038607,44.946979436118006,0.0,242.25988286781492,0.0,0.0,33.790382151744296,0.0,NULL
1391194891.5356431,312.57077667038607,44.946979436118006,0.0,242.25988286781492,NULL,NULL,31.682674310882771,0.0,NULL
1391194892.717273,310.43139872359097,44.946979436118006,0.0,237.97600704515176,NULL,NULL,33.790382151744296,0.0,NULL
1391194893.7709861,310.43139872359097,44.946979436118006,0.0,240.11794793793575,NULL,NULL,29.574958353694587,0.0,0.0
1391194894.8513279,301.87380736456112,44.946979436118006,0.0,212.27225122516441,NULL,NULL,33.790382151744296,0.0,0.0
1391194895.9014311,276.20026939771708,44.946979436118006,0.0,203.70414180554641,NULL,NULL,31.682674310882771,0.0,0.0
1391194896.973455,284.75824270162423,44.946979436118006,0.0,263.67890420683909,NULL,NULL,31.682674310882771,0.0,0.0
1391194898.159708,346.79974164195573,44.946979436118006,0.0,278.6718643513168,NULL,NULL,31.682674310882771,0.0,0.0
1391194898.9397669,321.12820888571707,44.946979436118006,0.0,265.82077354476479,0.0,0.0,31.682674310882771,0.0,0.0
1391194900.1664419,295.45553029484682,44.946979436118006,0.0,229.40818384496708,0.0,0.0,33.790382151744296,0.0,NULL
1391194901.200757,291.17663912911263,44.946979436118006,0.0,222.98225383432754,0.0,0.0,29.574958353694587,0.0,NULL
1391194902.2277081,289.03718161046805,44.946979436118006,0.0,220.84026523830462,0.0,0.0,33.790382151744296,0.0,NULL
1391194903.2551711,289.03718161046805,44.946979436118006,0.0,216.55627015754425,0.0,0.0,44.328799611152157,0.0,NULL
1391194904.2697539,271.92123500265393,44.946979436118006,0.0,195.13593697945063,0.0,0.0,48.544109780628737,0.0,NULL
1391194905.3024111,286.89771613463859,44.946979436118006,0.0,190.85179878897358,0.0,0.0,48.544109780628737,0.0,NULL
1391194906.3255401,265.50262373117204,44.946979436118006,0.0,192.99387086566452,0.0,0.0,33.790382151744296,0.0,NULL
1391194907.3335559,261.22350976425946,44.946979436118006,0.0,190.85179878897358,NULL,0.0,35.898081876279178,0.0,NULL
1391194908.335768,286.89771613463859,44.946979436118006,0.0,203.70414180554641,NULL,0.0,33.790382151744296,0.0,0.0
1391194909.4322901,295.45553029484682,44.946979436118006,0.0,222.98225383432754,NULL,0.0,38.005773484487406,0.0,0.0
1391194910.500982,293.3160886905722,44.946979436118006,0.0,216.55627015754425,NULL,NULL,35.898081876279178,0.0,0.0
1391194911.5834219,297.5949639419365,44.946979436118006,0.0,259.39514764227317,NULL,NULL,35.898081876279178,0.0,0.0
1391194912.7482929,342.52123242109866,44.946979436118006,0.0,265.82077354476479,NULL,NULL,38.005773484487406,0.0,0.0
1391194913.815917,342.52123242109866,47.080142471468541,0.0,237.97600704515176,NULL,NULL,50.651752690877046,0.0,0.0
1391194914.8375371,306.15261895844594,44.946979436118006,0.0,210.13023281461722,0.0,NULL,40.11345697636898,0.0,0.0
1391194915.932292,316.84950869242147,44.946979436118006,0.0,259.39514764227317,0.0,NULL,59.082243168603739,0.0,0.0
1391194916.9693739,340.38196587489278,44.946979436118006,0.0,259.39514764227317,0.0,NULL,35.898081876279178,0.0,0.0
1391194917.9999101,331.82482011821969,44.946979436118006,0.0,257.25326041563289,0.0,0.0,35.898081876279178,0.0,NULL
1391194919.0181589,325.40687725027294,44.946979436118006,0.0,255.11136722608779,0.0,0.0,35.898081876279178,0.0,NULL
1391194920.0482831,263.36307072630819,44.946979436118006,0.0,207.98820844116514,0.0,0.0,38.005773484487406,0.0,NULL
1391194921.0613339,267.64216877885093,44.946979436118006,0.0,190.85179878897358,0.0,0.0,38.005773484487406,0.0,NULL
1391194922.1100631,259.08394084502572,44.946979436118006,0.0,188.70972074937777,0.0,0.0,33.790382151744296,0.0,NULL
1391194923.139817,254.80477913500343,44.946979436118006,0.0,182.28345085316113,0.0,0.0,38.005773484487406,0.0,NULL
1391194924.176307,250.52558559624143,44.946979436118006,0.0,177.99924110782575,0.0,0.0,33.790382151744296,0.0,NULL
1391194925.2777891,259.08394084502572,44.946979436118006,0.0,177.99924110782575,NULL,0.0,40.11345697636898,0.0,0.0
1391194926.2816429,269.78170586934493,44.946979436118006,0.0,195.13593697945063,NULL,0.0,35.898081876279178,0.0,0.0
1391194927.2945211,271.92123500265393,44.946979436118006,0.0,197.27799713033187,NULL,0.0,35.898081876279178,0.0,0.0
1391194928.3926411,271.92123500265393,44.946979436118006,0.0,199.42005131830823,NULL,0.0,35.898081876279178,0.0,0.0
1391194929.4836581,278.33977465947129,44.946979436118006,0.0,201.56209954337976,NULL,0.0,35.898081876279178,0.0,0.0
1391194930.48577,286.89771613463859,47.080142471468541,0.0,207.98820844116514,NULL,0.0,40.11345697636898,0.0,0.0
1391194931.591543,276.20026939771708,44.946979436118006,0.0,184.42554678147152,NULL,0.0,35.898081876279178,0.0,0.0
1391194932.61903,269.78170586934493,44.946979436118006,0.0,188.70972074937777,0.0,0.0,50.651752690877046,0.0,NULL
1391194933.725606,271.92123500265393,44.946979436118006,0.0,192.99387086566452,0.0,NULL,48.544109780628737,0.0,NULL
1391194934.812597,274.06075617877798,44.946979436118006,0.0,180.14134896194585,0.0,NULL,38.005773484487406,0.0,NULL
1391194935.870796,252.66518634421493,44.946979436118006,0.0,175.85712729080075,0.0,NULL,42.221132351923892,0.0,NULL
1391194938.0849071,254.80477913500343,44.946979436118006,0.0,180.14134896194585,0.0,NULL,40.11345697636898,0.0,NULL
1391194939.1588459,263.36307072630819,44.946979436118006,0.0,186.56763674687707,0.0,NULL,40.11345697636898,0.0,NULL
1391194940.164535,271.92123500265393,44.946979436118006,0.0,186.56763674687707,0.0,NULL,40.11345697636898,0.0,0.0
1391194940.9371951,286.89771613463859,44.946979436118006,0.0,207.98820844116514,0.0,0.0,40.11345697636898,0.0,0.0
1391194942.1890199,280.47927196404055,44.946979436118006,0.0,205.84617810480822,NULL,0.0,38.005773484487406,0.0,0.0
1391194943.2446311,274.06075617877798,44.946979436118006,0.0,199.42005131830823,NULL,0.0,42.221132351923892,0.0,0.0
1391194944.303834,301.87380736456112,44.946979436118006,0.0,212.27225122516441,NULL,0.0,38.005773484487406,0.0,0.0
1391194945.4221289,306.15261895844594,44.946979436118006,0.0,227.26621313765878,NULL,0.0,40.11345697636898,0.0,0.0
1391194946.525532,308.29201281961093,44.946979436118006,0.0,229.40818384496708,NULL,0.0,40.11345697636898,0.0,0.0
1391194947.6291659,304.013217140096,44.946979436118006,0.0,229.40818384496708,NULL,0.0,40.11345697636898,0.0,0.0
1391194948.694699,310.43139872359097,47.080142471468541,0.0,235.83406018946286,NULL,0.0,38.005773484487406,0.0,NULL
1391194949.708353,314.71014665999627,44.946979436118006,0.0,240.11794793793575,0.0,0.0,40.11345697636898,0.0,NULL
1391194950.7225659,316.84950869242147,44.946979436118006,0.0,242.25988286781492,0.0,0.0,40.11345697636898,0.0,NULL
1391194951.734143,323.26754704658748,44.946979436118006,0.0,237.97600704515176,0.0,0.0,40.11345697636898,0.0,NULL
1391194952.7724471,304.013217140096,44.946979436118006,0.0,220.84026523830462,0.0,0.0,40.11345697636898,0.0,NULL
1391194953.7822461,295.45553029484682,44.946979436118006,0.0,197.27799713033187,0.0,0.0,40.11345697636898,0.0,NULL
1391194954.8667991,269.78170586934493,44.946979436118006,0.0,197.27799713033187,0.0,NULL,38.005773484487406,0.0,NULL
1391194955.870553,271.92123500265393,44.946979436118006,0.0,195.13593697945063,0.0,NULL,40.11345697636898,0.0,0.0
1391194956.909713,274.06075617877798,44.946979436118006,0.0,199.42005131830823,0.0,NULL,40.11345697636898,0.0,0.0
1391194957.9308381,276.20026939771708,44.946979436118006,0.0,205.84617810480822,0.0,NULL,38.005773484487406,0.0,0.0
1391194958.9572921,286.89771613463859,44.946979436118006,0.0,218.69827067937686,0.0,NULL,38.005773484487406,0.0,0.0
1391194960.0280001,301.87380736456112,44.946979436118006,0.0,231.55014858937054,NULL,NULL,40.11345697636898,0.0,0.0
1391194961.0749459,301.87380736456112,44.946979436118006,0.0,225.1242364674456,NULL,NULL,40.11345697636898,0.0,0.0
1391194962.083601,301.87380736456112,44.946979436118006,0.0,222.98225383432754,NULL,0.0,40.11345697636898,0.0,0.0
1391194963.1023309,336.10340891092608,44.946979436118006,0.0,244.40181183478921,NULL,0.0,38.005773484487406,0.0,0.0
1391194964.207577,346.79974164195573,47.080142471468541,0.0,270.10449433190161,NULL,0.0,40.11345697636898,0.0,0.0
1391194965.22047,346.79974164195573,44.946979436118006,0.0,267.96263691978561,NULL,0.0,40.11345697636898,0.0,0.0
1391194966.238971,346.79974164195573,44.946979436118006,0.0,270.10449433190161,NULL,0.0,40.11345697636898,0.0,0.0
1391194967.133008,357.49587544336174,44.946979436118006,0.0,276.53003079082026,0.0,0.0,38.005773484487406,0.0,0.0
1391194968.2825999,359.63507833208814,44.946979436118006,0.0,280.81369194890846,0.0,0.0,40.11345697636898,0.0,NULL
1391194969.3111479,351.07821903407296,44.946979436118006,0.0,282.95551358359529,0.0,0.0,40.11345697636898,0.0,NULL
1391194970.323009,342.52123242109866,44.946979436118006,0.0,263.67890420683909,0.0,0.0,40.11345697636898,0.0,NULL
1391194971.423516,338.24269137150191,44.946979436118006,0.0,261.53702890600857,0.0,NULL,38.005773484487406,0.0,NULL
1391194972.504106,355.35666459745039,44.946979436118006,0.0,274.3881912674189,0.0,NULL,40.11345697636898,0.0,NULL
1391194973.5779829,348.93898431660682,44.946979436118006,0.0,270.10449433190161,0.0,NULL,40.11345697636898,0.0,NULL
1391194974.66067,346.79974164195573,44.946979436118006,0.0,222.98225383432754,0.0,NULL,40.11345697636898,0.0,NULL
1391194975.73299,297.5949639419365,44.946979436118006,0.0,214.41426367280675,0.0,NULL,59.082243168603739,0.0,NULL
1391194976.7635219,295.45553029484682,44.946979436118006,0.0,210.13023281461722,0.0,NULL,40.11345697636898,0.0,0.0
1391194977.7937901,284.75824270162423,44.946979436118006,0.0,195.13593697945063,0.0,NULL,40.11345697636898,0.0,0.0
1391194978.5283611,269.78170586934493,44.946979436118006,0.0,192.99387086566452,0.0,0.0,40.11345697636898,0.0,0.0
1391194979.8876829,278.33977465947129,44.946979436118006,0.0,248.68565188002322,NULL,0.0,38.005773484487406,0.0,0.0
1391194981.00527,344.66049101011964,44.946979436118006,0.0,252.96946807363778,NULL,0.0,40.11345697636898,0.0,0.0
1391194982.008585,304.013217140096,44.946979436118006,0.0,225.1242364674456,NULL,0.0,40.11345697636898,0.0,0.0
1391194983.0199571,299.73438963184128,44.946979436118006,0.0,225.1242364674456,NULL,0.0,40.11345697636898,0.0,0.0
1391194984.081666,291.17663912911263,44.946979436118006,0.0,214.41426367280675,NULL,0.0,38.005773484487406,0.0,0.0
1391194985.2329421,295.45553029484682,44.946979436118006,0.0,216.55627015754425,NULL,0.0,42.221132351923892,0.0,NULL
1391194986.385175,299.73438963184128,44.946979436118006,0.0,220.84026523830462,NULL,0.0,40.11345697636898,0.0,NULL
1391194987.3881309,301.87380736456112,44.946979436118006,0.0,222.98225383432754,0.0,0.0,38.005773484487406,0.0,NULL
1391194988.3902631,297.5949639419365,44.946979436118006,0.0,227.26621313765878,0.0,0.0,40.11345697636898,0.0,NULL
1391194989.4169979,291.17663912911263,44.946979436118006,0.0,214.41426367280675,0.0,0.0,40.11345697636898,0.0,NULL
1391194990.5080781,297.5949639419365,44.946979436118006,0.0,212.27225122516441,0.0,NULL,40.11345697636898,0.0,NULL
1391194991.621336,293.3160886905722,44.946979436118006,0.0,171.57288176803621,0.0,NULL,40.11345697636898,0.0,NULL
1391194992.6478601,246.2463602287396,44.946979436118006,0.0,177.99924110782575,0.0,NULL,40.11345697636898,0.0,0.0
1391194993.6677499,254.80477913500343,44.946979436118006,0.0,180.14134896194585,0.0,NULL,40.11345697636898,0.0,0.0
1391194994.705596,256.94436396860704,44.946979436118006,0.0,175.85712729080075,0.0,NULL,40.11345697636898,0.0,0.0
1391194995.718498,254.80477913500343,44.946979436118006,0.0,182.28345085316113,0.0,NULL,40.11345697636898,0.0,0.0
1391194996.7641251,259.08394084502572,44.946979436118006,0.0,186.56763674687707,0.0,NULL,40.11345697636898,0.0,0.0
1391194997.5810759,263.36307072630819,44.946979436118006,0.0,184.42554678147152,0.0,0.0,38.005773484487406,0.0,0.0
1391194998.416029,269.78170586934493,44.946979436118006,0.0,207.98820844116514,0.0,0.0,42.221132351923892,0.0,0.0
1391194999.8529899,286.89771613463859,44.946979436118006,0.0,192.99387086566452,NULL,0.0,38.005773484487406,0.0,0.0
1391195001.0093839,261.22350976425946,44.946979436118006,0.0,177.99924110782575,NULL,0.0,42.221132351923892,0.0,NULL
1391195002.152559,256.94436396860704,44.946979436118006,0.0,173.71500751087092,NULL,0.0,40.11345697636898,0.0,NULL
1391195003.261332,269.78170586934493,44.946979436118006,0.0,190.85179878897358,NULL,0.0,40.11345697636898,0.0,NULL
1391195004.3990631,276.20026939771708,44.946979436118006,0.0,197.27799713033187,NULL,0.0,40.11345697636898,0.0,NULL
1391195005.555757,278.33977465947129,44.946979436118006,0.0,197.27799713033187,NULL,0.0,40.11345697636898,0.0,NULL
1391195006.6782739,254.80477913500343,44.946979436118006,0.0,173.71500751087092,NULL,0.0,38.005773484487406,0.0,NULL
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1391195007.7228739,248.385976891083,44.946979436118006,0.0,188.70972074937777,0.0,0.0,40.11345697636898,0.0,NULL
1391195008.436552,276.20026939771708,44.946979436118006,2.191257052265585,201.56209954337976,0.0,0.0,40.11345697636898,0.0,0.0
1391195009.7417791,278.33977465947129,44.946979436118006,0.0,186.56763674687707,0.0,NULL,40.11345697636898,0.0,0.0
1391195010.807946,256.94436396860704,44.946979436118006,0.0,186.56763674687707,0.0,NULL,40.11345697636898,0.0,0.0
1391195011.81148,271.92123500265393,44.946979436118006,0.0,188.70972074937777,0.0,NULL,40.11345697636898,0.0,0.0
1391195012.828891,254.80477913500343,44.946979436118006,0.0,173.71500751087092,0.0,NULL,38.005773484487406,0.0,0.0
1391195013.8398039,254.80477913500343,44.946979436118006,0.0,201.56209954337976,0.0,NULL,40.11345697636898,0.0,0.0
1391195014.879643,286.89771613463859,44.946979436118006,0.0,195.13593697945063,0.0,NULL,40.11345697636898,0.0,0.0
1391195015.9776571,265.50262373117204,44.946979436118006,0.0,184.42554678147152,0.0,NULL,40.11345697636898,0.0,NULL
1391195016.998132,286.89771613463859,44.946979436118006,0.0,203.70414180554641,0.0,0.0,38.005773484487406,0.0,NULL
1391195018.023773,289.03718161046805,44.946979436118006,0.0,212.27225122516441,0.0,0.0,40.11345697636898,0.0,NULL
1391195019.15611,291.17663912911263,44.946979436118006,0.0,212.27225122516441,NULL,0.0,40.11345697636898,0.0,NULL
1391195020.295615,289.03718161046805,44.946979436118006,0.0,210.13023281461722,NULL,0.0,40.11345697636898,0.0,NULL
1391195021.429378,284.75824270162423,44.946979436118006,0.0,214.41426367280675,NULL,0.0,40.11345697636898,0.0,NULL
1391195022.5462971,271.92123500265393,44.946979436118006,0.0,190.85179878897358,NULL,0.0,40.11345697636898,0.0,NULL
1391195023.5567219,284.75824270162423,44.946979436118006,0.0,235.83406018946286,NULL,0.0,38.005773484487406,0.0,0.0
1391195024.561146,331.82482011821969,44.946979436118006,0.0,235.83406018946286,NULL,0.0,40.11345697636898,0.0,0.0
1391195025.5700879,314.71014665999627,44.946979436118006,0.0,274.3881912674189,NULL,0.0,40.11345697636898,0.0,0.0
1391195026.378474,351.07821903407296,44.946979436118006,0.0,272.24634578111267,0.0,0.0,40.11345697636898,0.0,0.0
1391195027.3174319,348.93898431660682,44.946979436118006,0.0,255.11136722608779,0.0,0.0,38.005773484487406,0.0,0.0
1391195028.586318,318.98886276766177,44.946979436118006,0.0,222.98225383432754,0.0,0.0,40.11345697636898,0.0,NULL
1391195029.6702211,286.89771613463859,44.946979436118006,0.0,195.13593697945063,0.0,NULL,40.11345697636898,0.0,NULL
1391195030.7454131,274.06075617877798,44.946979436118006,0.0,203.70414180554641,0.0,NULL,40.11345697636898,0.0,NULL
